,date,player_id,sentiment_value_tot,sentiment_score_tot,total_tweets,SEASON_ID,Player_ID,MIN,FGM,FGA,FG3A,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FG_PCT,FG3M,FG3_PCT,FTM,PIE
7780,2021-12-02,1628398,2,1.7208735943,5,22021.0,1628398.0,32.75,5.5,12.75,6.25,2.25,0.464,1.0,4.5,5.5,3.25,0.75,0.5,1.25,1.25,15.25,-6.0,0.427,2.25,0.358,2.0,0.114
7781,2021-12-02,1628404,-1,-0.901601851,1,22021.0,1628404.0,42.0,5.0,11.0,3.0,1.0,1.0,2.0,6.0,8.0,8.0,0.0,0.0,6.0,6.0,12.0,-7.0,0.455,1.0,0.333,1.0,0.05
7782,2021-12-02,1628983,4,2.686587572,12,22021.0,1628983.0,37.0,7.5,18.5,4.0,13.5,0.9,0.0,2.0,2.0,11.0,0.5,1.0,2.5,2.0,28.0,1.5,0.401,1.0,0.166,12.0,0.146
7783,2021-12-02,1630558,0,0.0,5,22021.0,1630558.0,26.0,4.0,8.5,2.5,2.0,0.375,0.5,2.0,2.5,3.5,0.0,0.0,0.5,2.0,10.0,0.0,0.422,0.5,0.166,1.5,0.063
7784,2021-12-02,1630567,-2,-0.7209589183,8,22021.0,1630567.0,38.333,6.0,12.0,5.0,0.667,0.167,2.0,5.0,7.0,3.333,1.333,1.333,0.667,3.667,14.0,1.333,0.509,1.667,0.262,0.333,0.108
7785,2021-12-02,1630596,4,3.7225831151,51,22021.0,1630596.0,34.0,5.0,12.0,1.75,1.75,0.458,2.5,5.75,8.25,2.5,1.0,2.25,0.5,2.0,12.0,10.5,0.419,0.5,0.188,1.5,0.114
7786,2021-12-03,2544,-3,-2.1732021568000004,16,22021.0,2544.0,36.0,10.5,19.25,6.25,4.0,0.838,1.25,6.25,7.5,7.0,2.25,1.0,3.25,1.75,26.5,8.5,0.548,2.25,0.371,3.25,0.187
7787,2021-12-03,201142,3,2.3578498363000002,7,22021.0,201142.0,38.75,10.75,22.0,3.75,6.25,0.945,0.75,7.25,8.0,4.75,0.5,1.5,3.5,3.5,28.25,4.0,0.49,1.0,0.208,5.75,0.15
7788,2021-12-03,201939,0,0.0,4,22021.0,201939.0,33.5,7.75,20.75,14.5,4.75,0.597,1.25,3.25,4.5,5.0,1.5,0.0,2.75,2.0,25.75,9.5,0.393,6.0,0.432,4.25,0.13
7789,2021-12-03,203944,-2,-1.7458341419,12,22021.0,203944.0,34.5,6.0,14.25,5.5,4.0,0.9,1.5,7.5,9.0,5.5,1.0,0.5,2.5,2.0,17.5,-6.75,0.424,2.0,0.367,3.5,0.133
7790,2021-12-03,203954,0,0.0,1,22021.0,203954.0,35.0,10.25,19.5,2.75,10.75,0.88,1.0,10.0,11.0,4.25,1.5,0.75,2.0,3.75,30.5,4.5,0.525,1.0,0.396,9.0,0.223
7791,2021-12-03,203999,2,1.9625810384,8,22021.0,203999.0,33.75,11.25,19.5,5.75,5.0,0.806,1.75,10.0,11.75,10.25,1.25,0.25,3.75,1.75,27.5,4.5,0.562,1.5,0.22,3.5,0.226
7792,2021-12-03,1627741,1,0.9983285069000001,1,22021.0,1627741.0,23.0,3.333,12.667,8.333,2.0,0.667,0.333,3.0,3.333,1.333,1.333,0.333,1.0,1.667,10.0,2.0,0.268,1.333,0.167,2.0,0.051
7793,2021-12-03,1627749,3,2.3729636669,7,22021.0,1627749.0,35.25,7.5,16.0,5.5,1.75,0.562,2.25,6.0,8.25,9.25,1.5,0.0,3.25,2.5,18.75,-0.75,0.474,2.5,0.551,1.25,0.135
7794,2021-12-03,1628398,-1,-0.9067128301,2,22021.0,1628398.0,32.75,5.5,12.75,6.25,2.25,0.464,1.0,4.5,5.5,3.25,0.75,0.5,1.25,1.25,15.25,-6.0,0.427,2.25,0.358,2.0,0.114
7795,2021-12-03,1628983,0,0.4731836617000002,21,22021.0,1628983.0,34.667,6.667,16.333,3.667,9.333,0.6,0.333,1.667,2.0,8.667,0.333,1.0,2.333,1.667,22.333,-4.333,0.407,1.0,0.222,8.0,0.114
7796,2021-12-03,1630169,0,0.0,1,22021.0,1630169.0,37.0,6.0,10.667,7.333,0.333,0.333,1.667,3.667,5.333,7.667,2.333,1.0,3.333,2.333,17.0,10.667,0.574,4.667,0.653,0.333,0.131
7797,2021-12-03,1630558,0,0.0,1,22021.0,1630558.0,26.0,4.0,9.0,3.333,1.333,0.25,0.333,1.667,2.0,3.667,0.0,0.0,0.333,1.667,10.0,-0.333,0.414,1.0,0.244,1.0,0.067
7798,2021-12-03,1630567,5,3.8482630849,17,22021.0,1630567.0,39.0,6.333,13.0,3.333,0.667,0.167,2.667,7.0,9.667,3.0,1.0,1.667,1.0,3.333,13.667,5.667,0.49,0.667,0.095,0.333,0.114
7799,2021-12-03,1630596,1,0.9964138865000001,7,22021.0,1630596.0,32.0,4.8,10.8,1.4,2.2,0.517,2.2,6.0,8.2,2.2,0.8,2.2,0.8,2.4,11.8,12.0,0.469,0.4,0.15,1.8,0.116
7800,2021-12-04,2544,-2,-0.9673053026,12,22021.0,2544.0,36.0,11.0,18.0,5.667,3.667,0.917,0.667,5.667,6.333,7.333,2.333,1.333,3.333,1.667,27.667,13.0,0.6,2.333,0.411,3.333,0.209
7801,2021-12-04,201142,2,1.7087880373000002,7,22021.0,201142.0,39.0,11.333,23.333,4.667,4.0,0.952,0.667,6.667,7.333,4.333,0.667,2.0,3.0,3.333,27.667,5.333,0.487,1.333,0.278,3.667,0.132
7802,2021-12-04,201939,0,0.0,8,22021.0,201939.0,34.25,7.25,20.75,15.25,5.25,0.66,1.25,4.25,5.5,5.0,1.5,0.0,2.75,1.75,24.5,4.75,0.368,5.25,0.35,4.75,0.124
7803,2021-12-04,203944,-1,-0.9349771142000001,4,22021.0,203944.0,34.5,6.0,14.25,5.5,4.0,0.9,1.5,7.5,9.0,5.5,1.0,0.5,2.5,2.0,17.5,-6.75,0.424,2.0,0.367,3.5,0.133
7804,2021-12-04,203954,1,1.2345743775,19,22021.0,203954.0,34.25,9.5,17.75,3.0,11.5,0.912,0.75,9.5,10.25,4.25,1.75,0.25,2.25,3.5,30.0,-1.5,0.526,1.0,0.375,10.0,0.219
7805,2021-12-04,203999,15,12.9038769901,65,22021.0,203999.0,33.8,12.0,20.4,5.8,4.2,0.845,1.8,11.0,12.8,9.8,1.2,0.6,4.0,2.0,29.0,10.0,0.575,2.0,0.309,3.0,0.239
7806,2021-12-04,1627741,1,0.9983285069000001,2,22021.0,1627741.0,24.25,4.25,12.75,8.75,2.25,0.75,0.5,3.25,3.75,1.0,1.5,0.75,1.5,1.75,12.75,4.25,0.335,2.0,0.225,2.25,0.08
7807,2021-12-04,1627749,1,0.9380184412,1,22021.0,1627749.0,32.8,6.6,14.6,4.6,1.4,0.45,1.8,5.8,7.6,8.2,1.6,0.2,3.6,2.4,16.2,-7.6,0.446,2.0,0.441,1.0,0.116
7808,2021-12-04,1628398,1,0.9220274687000001,6,22021.0,1628398.0,36.0,6.0,13.667,6.333,2.333,0.286,1.333,4.667,6.0,3.333,1.0,0.667,1.333,1.667,16.333,2.667,0.436,2.333,0.367,2.0,0.109
7809,2021-12-04,1628983,0,0.0,1,22021.0,1628983.0,34.667,6.667,16.333,3.667,9.333,0.6,0.333,1.667,2.0,8.667,0.333,1.0,2.333,1.667,22.333,-4.333,0.407,1.0,0.222,8.0,0.114
7810,2021-12-04,1630596,2,1.5173967481,10,22021.0,1630596.0,32.4,5.6,11.2,1.2,2.6,0.617,2.0,7.8,9.8,1.8,0.8,1.8,0.6,2.4,13.6,11.8,0.519,0.4,0.15,2.0,0.136
7811,2021-12-05,2544,-1,-0.3254202008999999,11,22021.0,2544.0,36.25,11.25,18.5,6.0,3.75,0.875,0.75,6.75,7.5,8.0,1.75,1.75,4.0,1.75,28.25,13.25,0.6,2.5,0.416,3.25,0.221
7812,2021-12-05,201142,1,0.9648985267,6,22021.0,201142.0,40.0,12.667,25.0,6.0,8.333,0.93,0.667,5.667,6.333,6.0,1.0,2.0,4.333,3.333,35.333,11.667,0.505,2.333,0.333,7.667,0.179
7813,2021-12-05,201939,-2,-1.1750034987,9,22021.0,201939.0,33.333,7.333,18.333,14.667,4.0,0.583,1.333,3.333,4.667,5.0,1.0,0.0,3.333,2.0,23.667,5.333,0.407,5.333,0.368,3.667,0.129
7814,2021-12-05,203944,-1,-0.5048899055,2,22021.0,203944.0,34.5,4.25,12.0,5.0,3.75,0.888,1.5,8.25,9.75,5.25,1.0,0.75,4.0,2.5,13.5,-10.5,0.354,1.75,0.346,3.25,0.104
7815,2021-12-05,203954,0,0.05866563320000007,2,22021.0,203954.0,34.25,9.5,17.75,3.0,11.5,0.912,0.75,9.5,10.25,4.25,1.75,0.25,2.25,3.5,30.0,-1.5,0.526,1.0,0.375,10.0,0.219
7816,2021-12-05,203999,7,5.8960889578,19,22021.0,203999.0,35.5,11.5,20.75,5.5,5.0,0.806,1.5,11.75,13.25,11.0,1.5,0.75,4.0,2.5,28.25,9.5,0.534,1.75,0.279,3.5,0.224
7817,2021-12-05,1627741,0,0.0,1,22021.0,1627741.0,25.667,5.0,15.0,10.0,1.333,0.667,0.667,3.333,4.0,0.667,1.333,0.667,1.333,1.333,13.667,4.333,0.336,2.333,0.233,1.333,0.056
7818,2021-12-05,1627749,3,2.3704347611000003,20,22021.0,1627749.0,32.2,5.6,13.0,3.6,1.4,0.45,1.0,6.6,7.6,8.8,1.8,0.2,3.0,2.0,13.6,-7.2,0.428,1.4,0.355,1.0,0.119
7819,2021-12-05,1628398,1,0.6486393213,4,22021.0,1628398.0,36.0,6.0,13.667,6.333,2.333,0.286,1.333,4.667,6.0,3.333,1.0,0.667,1.333,1.667,16.333,2.667,0.436,2.333,0.367,2.0,0.109
7820,2021-12-05,1628404,0,0.0,1,22021.0,1628404.0,35.667,5.333,8.0,1.667,2.0,0.667,2.333,8.0,10.333,5.667,0.333,0.0,3.667,3.667,13.0,-5.333,0.735,0.667,0.278,1.667,0.13
7821,2021-12-05,1630169,0,0.0,2,22021.0,1630169.0,33.333,5.0,8.667,5.333,0.333,0.333,1.333,3.667,5.0,7.0,1.667,0.667,2.0,1.667,13.667,3.0,0.574,3.333,0.486,0.333,0.122
7822,2021-12-05,1630567,1,0.8921955228,1,22021.0,1630567.0,39.0,6.333,13.0,3.333,0.667,0.167,2.667,7.0,9.667,3.0,1.0,1.667,1.0,3.333,13.667,5.667,0.49,0.667,0.095,0.333,0.114
7823,2021-12-05,1630596,0,0.0,9,22021.0,1630596.0,32.4,5.6,11.2,1.2,2.6,0.617,2.0,7.8,9.8,1.8,0.8,1.8,0.6,2.4,13.6,11.8,0.519,0.4,0.15,2.0,0.136
7824,2021-12-06,2544,1,0.8374989629,10,22021.0,2544.0,36.25,11.25,18.5,6.0,3.75,0.875,0.75,6.75,7.5,8.0,1.75,1.75,4.0,1.75,28.25,13.25,0.6,2.5,0.416,3.25,0.221
7825,2021-12-06,201142,1,0.7807262540000001,2,22021.0,201142.0,40.0,12.667,25.0,6.0,8.333,0.93,0.667,5.667,6.333,6.0,1.0,2.0,4.333,3.333,35.333,11.667,0.505,2.333,0.333,7.667,0.179
7826,2021-12-06,201939,0,0.0,5,22021.0,201939.0,33.75,7.5,18.75,14.75,4.25,0.688,1.25,3.75,5.0,5.25,1.0,0.25,4.25,1.75,24.25,8.25,0.405,5.25,0.36,4.0,0.132
7827,2021-12-06,203944,0,0.0,1,22021.0,203944.0,34.5,4.25,12.0,5.0,3.75,0.888,1.5,8.25,9.75,5.25,1.0,0.75,4.0,2.5,13.5,-10.5,0.354,1.75,0.346,3.25,0.104
7828,2021-12-06,203954,1,0.7543569208,6,22021.0,203954.0,34.25,9.5,17.75,3.0,11.5,0.912,0.75,9.5,10.25,4.25,1.75,0.25,2.25,3.5,30.0,-1.5,0.526,1.0,0.375,10.0,0.219
7829,2021-12-06,203999,1,1.2485928536,5,22021.0,203999.0,34.6,11.0,19.4,4.8,6.2,0.808,1.6,12.8,14.4,10.6,1.8,0.8,4.0,2.0,28.2,11.8,0.556,1.6,0.323,4.6,0.253
7830,2021-12-06,1627749,1,0.9029323459,6,22021.0,1627749.0,32.2,5.6,13.0,3.6,1.4,0.45,1.0,6.6,7.6,8.8,1.8,0.2,3.0,2.0,13.6,-7.2,0.428,1.4,0.355,1.0,0.119
7831,2021-12-06,1628398,1,0.9831883311,2,22021.0,1628398.0,39.0,7.0,15.0,7.0,3.5,0.428,2.0,3.5,5.5,3.0,1.0,0.5,2.0,1.5,20.0,1.5,0.472,3.0,0.45,3.0,0.11
7832,2021-12-06,1628983,0,0.0,3,22021.0,1628983.0,34.25,6.5,16.0,4.0,8.5,0.658,0.5,2.0,2.5,7.75,0.25,1.25,2.0,1.75,21.25,-5.25,0.405,1.0,0.217,7.25,0.116
7833,2021-12-06,1630558,0,0.0,1,22021.0,1630558.0,25.25,5.0,9.75,3.5,1.0,0.188,0.25,2.0,2.25,4.75,0.5,0.0,0.75,1.0,12.5,1.75,0.507,1.75,0.517,0.75,0.121
7834,2021-12-06,1630567,1,1.2333368957,8,22021.0,1630567.0,37.333,6.667,14.333,3.333,1.333,0.25,2.333,6.333,8.667,3.333,1.0,3.0,0.667,3.0,15.333,8.333,0.467,1.0,0.262,1.0,0.122
7835,2021-12-06,1630596,1,0.8023746014,7,22021.0,1630596.0,32.0,5.0,10.4,0.8,3.2,0.567,1.6,7.0,8.6,1.8,1.0,1.6,1.0,2.4,12.6,12.4,0.493,0.2,0.05,2.4,0.125
7836,2021-12-07,2544,-5,-3.2218070627,14,22021.0,2544.0,36.25,11.25,18.5,6.0,3.75,0.875,0.75,6.75,7.5,8.0,1.75,1.75,4.0,1.75,28.25,13.25,0.6,2.5,0.416,3.25,0.221
7837,2021-12-07,201142,0,0.0,3,22021.0,201142.0,42.0,12.5,26.0,6.5,8.25,0.948,0.75,7.25,8.0,7.25,0.75,1.75,4.25,2.75,35.0,7.5,0.483,2.25,0.312,7.75,0.176
7838,2021-12-07,201939,-1,-0.9087761045,13,22021.0,201939.0,34.75,7.5,19.5,15.0,2.75,0.562,1.25,3.75,5.0,4.0,0.75,0.5,4.5,2.25,22.0,9.25,0.386,4.75,0.314,2.25,0.094
7839,2021-12-07,203944,0,0.0,1,22021.0,203944.0,35.0,5.4,13.8,5.6,4.2,0.91,1.2,8.0,9.2,4.8,1.2,0.6,4.0,3.0,17.0,-10.2,0.378,2.4,0.402,3.8,0.12
7840,2021-12-07,203954,4,3.0527253152,44,22021.0,203954.0,32.0,7.667,17.0,3.333,10.667,0.93,0.667,8.0,8.667,3.333,2.0,0.333,2.0,3.667,25.667,-4.333,0.451,1.0,0.333,9.333,0.189
7841,2021-12-07,203999,2,1.8797917365000003,37,22021.0,203999.0,34.25,12.25,20.0,4.75,6.25,0.844,1.75,13.25,15.0,9.5,1.75,1.0,4.25,2.0,31.0,13.0,0.607,1.75,0.354,4.75,0.271
7842,2021-12-07,1627741,1,0.9983285069000001,3,22021.0,1627741.0,26.0,5.0,14.5,10.25,1.0,0.5,0.75,2.5,3.25,1.25,1.25,0.5,1.5,1.25,13.75,0.25,0.348,2.75,0.266,1.0,0.058
7843,2021-12-07,1627749,3,2.1730738879000002,13,22021.0,1627749.0,31.75,5.25,13.25,4.0,1.25,0.438,1.0,7.0,8.0,7.5,1.75,0.25,2.75,2.0,12.75,-6.5,0.389,1.25,0.194,1.0,0.105
7844,2021-12-07,1628398,-1,-0.9359005094,1,22021.0,1628398.0,39.0,8.0,18.0,10.0,7.0,0.857,4.0,3.0,7.0,4.0,1.0,0.0,3.0,2.0,26.0,2.0,0.444,4.0,0.4,6.0,0.143
7845,2021-12-07,1628404,-2,-1.2202138305,6,22021.0,1628404.0,35.667,5.333,8.0,1.667,2.0,0.667,2.333,8.0,10.333,5.667,0.333,0.0,3.667,3.667,13.0,-5.333,0.735,0.667,0.278,1.667,0.13
7846,2021-12-07,1628983,5,3.754098177,17,22021.0,1628983.0,33.333,5.667,14.667,4.667,6.333,0.611,0.667,2.0,2.667,6.0,0.333,1.0,1.667,1.333,18.333,-9.0,0.39,1.333,0.289,5.667,0.102
7847,2021-12-07,1630558,0,0.0,1,22021.0,1630558.0,25.25,5.0,9.75,3.5,1.0,0.188,0.25,2.0,2.25,4.75,0.5,0.0,0.75,1.0,12.5,1.75,0.507,1.75,0.517,0.75,0.121
7848,2021-12-07,1630567,2,1.7963587046,4,22021.0,1630567.0,39.0,6.75,14.0,3.75,3.0,0.375,3.5,6.0,9.5,3.75,0.75,2.25,1.0,3.25,17.25,4.5,0.485,1.5,0.347,2.25,0.122
7849,2021-12-07,1630596,1,0.9590400457,8,22021.0,1630596.0,32.25,5.5,10.5,0.0,2.5,0.5,1.5,7.75,9.25,1.75,1.0,2.0,1.25,2.25,12.75,17.25,0.542,0.0,0.0,1.75,0.135
7850,2021-12-08,2544,0,0.17337286470000002,23,22021.0,2544.0,38.0,10.25,18.5,7.0,4.0,0.792,0.25,7.0,7.25,8.0,2.0,1.75,3.75,1.5,26.75,6.5,0.548,3.0,0.427,3.25,0.208
7851,2021-12-08,201142,2,1.3675449788,9,22021.0,201142.0,42.333,13.333,27.333,7.333,10.0,0.93,0.333,8.0,8.333,8.667,0.667,2.0,4.667,3.333,38.667,8.667,0.492,2.667,0.333,9.333,0.193
7852,2021-12-08,201939,1,0.6553229094,3,22021.0,201939.0,34.75,7.5,19.5,15.0,2.75,0.562,1.25,3.75,5.0,4.0,0.75,0.5,4.5,2.25,22.0,9.25,0.386,4.75,0.314,2.25,0.094
7853,2021-12-08,203944,0,0.0,1,22021.0,203944.0,35.0,5.5,14.25,5.75,4.75,0.888,1.5,8.25,9.75,4.25,1.25,0.5,4.75,3.0,17.5,-14.5,0.369,2.25,0.352,4.25,0.116
7854,2021-12-08,203954,1,0.9174696803,3,22021.0,203954.0,33.25,7.0,16.0,3.75,9.5,0.947,0.75,9.25,10.0,3.75,1.75,0.5,1.75,3.0,23.5,-1.5,0.434,1.0,0.3,8.5,0.189
7855,2021-12-08,203999,0,0.0,3,22021.0,203999.0,34.4,12.0,19.2,4.6,6.0,0.795,1.8,12.2,14.0,9.8,1.6,0.8,4.2,2.4,30.2,7.0,0.623,1.8,0.383,4.4,0.253
7856,2021-12-08,1627741,0,0.08992034189999998,11,22021.0,1627741.0,25.4,4.6,13.0,9.0,1.4,0.6,0.6,2.2,2.8,1.2,1.2,0.4,1.4,1.2,13.4,1.0,0.364,2.8,0.363,1.4,0.061
7857,2021-12-08,1627749,0,0.0,1,22021.0,1627749.0,31.75,4.75,12.25,4.0,1.0,0.188,1.25,6.5,7.75,8.0,1.75,0.25,3.0,2.0,11.5,-8.75,0.38,1.25,0.194,0.75,0.1
7858,2021-12-08,1628398,0,0.0,1,22021.0,1628398.0,31.5,5.0,13.0,6.0,3.5,0.428,2.0,2.5,4.5,3.5,0.5,0.5,2.0,1.0,15.0,3.0,0.347,2.0,0.2,3.0,0.092
7859,2021-12-08,1628404,0,0.0,1,22021.0,1628404.0,35.5,4.75,7.75,2.0,3.0,0.667,1.75,7.75,9.5,5.5,0.25,0.0,3.5,3.25,12.5,0.75,0.659,0.75,0.292,2.25,0.119
7860,2021-12-08,1628983,1,0.8559815288,5,22021.0,1628983.0,34.25,6.75,17.25,5.5,7.0,0.708,0.5,2.75,3.25,4.75,0.5,1.0,2.0,1.75,22.0,-7.75,0.392,2.0,0.341,6.5,0.11
7861,2021-12-08,1630558,0,0.0,1,22021.0,1630558.0,24.4,4.8,10.0,3.6,0.8,0.15,0.2,1.8,2.0,4.4,0.4,0.2,1.0,1.2,11.8,0.6,0.479,1.6,0.463,0.6,0.112
7862,2021-12-08,1630567,1,0.6180772185,3,22021.0,1630567.0,39.0,6.75,14.0,3.75,3.0,0.375,3.5,6.0,9.5,3.75,0.75,2.25,1.0,3.25,17.25,4.5,0.485,1.5,0.347,2.25,0.122
7863,2021-12-08,1630596,1,0.6180772185,6,22021.0,1630596.0,32.25,5.5,10.5,0.0,2.5,0.5,1.5,7.75,9.25,1.75,1.0,2.0,1.25,2.25,12.75,17.25,0.542,0.0,0.0,1.75,0.135
7864,2021-12-09,2544,-3,-2.2607890368000003,8,22021.0,2544.0,38.0,10.25,18.5,7.0,4.0,0.792,0.25,7.0,7.25,8.0,2.0,1.75,3.75,1.5,26.75,6.5,0.548,3.0,0.427,3.25,0.208
7865,2021-12-09,201142,1,0.9674852490000001,3,22021.0,201142.0,42.333,13.333,27.333,7.333,10.0,0.93,0.333,8.0,8.333,8.667,0.667,2.0,4.667,3.333,38.667,8.667,0.492,2.667,0.333,9.333,0.193
7866,2021-12-09,201939,3,2.4875231385000003,13,22021.0,201939.0,35.333,7.333,19.667,14.333,3.667,0.75,1.0,5.0,6.0,4.667,0.667,0.667,4.667,2.0,22.0,7.0,0.374,4.333,0.301,3.0,0.101
7867,2021-12-09,203944,0,0.0,3,22021.0,203944.0,36.333,5.333,13.0,5.667,5.0,0.85,1.667,8.667,10.333,5.0,1.0,0.333,4.667,3.0,17.333,-12.0,0.381,2.333,0.358,4.333,0.13
7868,2021-12-09,203954,3,2.4591882825000004,32,22021.0,203954.0,33.333,6.667,15.667,4.333,6.333,1.0,0.667,10.0,10.667,3.667,2.0,0.667,2.0,2.667,20.667,-1.667,0.422,1.0,0.233,6.333,0.179
7869,2021-12-09,203999,11,7.340793580000001,97,22021.0,203999.0,33.75,10.75,18.25,5.0,5.25,0.854,2.0,12.75,14.75,9.5,1.75,1.0,3.75,2.5,28.0,7.75,0.594,2.25,0.479,4.25,0.256
7870,2021-12-09,1627741,1,0.9983285069000001,3,22021.0,1627741.0,27.25,5.25,13.0,8.75,1.75,0.75,0.75,2.5,3.25,1.25,1.5,0.5,1.75,1.25,15.5,0.25,0.417,3.25,0.428,1.75,0.092
7871,2021-12-09,1627749,0,0.0,1,22021.0,1627749.0,31.75,4.75,12.25,4.0,1.0,0.188,1.25,6.5,7.75,8.0,1.75,0.25,3.0,2.0,11.5,-8.75,0.38,1.25,0.194,0.75,0.1
7872,2021-12-09,1628398,1,1.1319141984,21,22021.0,1628398.0,24.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,4.0,4.0,0.25,0.0,0.0,0.0,0.04
7873,2021-12-09,1628983,3,2.4106715024,12,22021.0,1628983.0,33.333,7.0,17.333,5.333,5.333,0.611,0.667,3.0,3.667,3.333,0.333,1.333,2.0,2.0,20.667,-9.333,0.406,2.0,0.344,4.667,0.104
7874,2021-12-09,1630169,0,0.0,3,22021.0,1630169.0,25.0,3.0,6.0,3.25,0.0,0.0,0.75,3.25,4.0,4.75,1.0,1.0,1.75,1.5,7.5,-5.5,0.489,1.5,0.406,0.0,0.098
7875,2021-12-09,1630558,0,0.0,1,22021.0,1630558.0,24.5,4.25,10.0,3.75,0.0,0.0,0.0,1.75,1.75,4.5,0.5,0.25,1.25,1.25,10.25,0.5,0.423,1.75,0.496,0.0,0.097
7876,2021-12-09,1630567,-1,-0.8723574877,10,22021.0,1630567.0,39.0,6.333,13.0,2.667,4.0,0.5,3.667,6.333,10.0,3.333,0.667,2.333,1.0,4.0,17.0,8.667,0.489,1.333,0.367,3.0,0.121
7877,2021-12-09,1630596,7,5.6137258413,53,22021.0,1630596.0,32.333,4.667,10.333,0.0,3.333,0.667,1.667,7.667,9.333,2.0,0.667,1.0,1.333,2.667,11.667,13.667,0.48,0.0,0.0,2.333,0.103
7878,2021-12-10,2544,1,0.8104233444,15,22021.0,2544.0,38.333,11.333,19.667,7.333,3.667,0.722,0.333,6.0,6.333,7.0,1.333,1.667,3.333,1.667,29.0,8.0,0.575,3.667,0.513,2.667,0.209
7879,2021-12-10,201142,0,0.0,3,22021.0,201142.0,42.333,13.333,27.333,7.333,10.0,0.93,0.333,8.0,8.333,8.667,0.667,2.0,4.667,3.333,38.667,8.667,0.492,2.667,0.333,9.333,0.193
7880,2021-12-10,201939,3,2.4753934145,9,22021.0,201939.0,35.333,7.333,19.667,14.333,3.667,0.75,1.0,5.0,6.0,4.667,0.667,0.667,4.667,2.0,22.0,7.0,0.374,4.333,0.301,3.0,0.101
7881,2021-12-10,203954,0,0.405258745,8,22021.0,203954.0,35.0,6.0,14.5,4.5,8.5,1.0,0.5,11.0,11.5,4.5,1.5,0.5,2.5,2.0,21.5,-1.0,0.412,1.0,0.225,8.5,0.188
7882,2021-12-10,203999,-4,-1.8587072492,31,22021.0,203999.0,33.333,11.667,18.0,4.0,5.667,0.806,2.0,13.333,15.333,9.333,1.667,1.0,4.333,2.333,30.0,12.0,0.652,2.333,0.556,4.333,0.279
7883,2021-12-10,1627741,2,1.534040451,3,22021.0,1627741.0,27.25,5.25,13.0,8.75,1.75,0.75,0.75,2.5,3.25,1.25,1.5,0.5,1.75,1.25,15.5,0.25,0.417,3.25,0.428,1.75,0.092
7884,2021-12-10,1627749,1,0.5063022971,9,22021.0,1627749.0,30.667,4.0,11.0,2.667,0.0,0.0,0.667,7.0,7.667,7.667,2.0,0.333,2.333,1.667,8.667,-14.667,0.361,0.667,0.133,0.0,0.097
7885,2021-12-10,1628398,0,0.0,4,22021.0,1628398.0,24.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,4.0,4.0,0.25,0.0,0.0,0.0,0.04
7886,2021-12-10,1628404,1,0.5357119441,2,22021.0,1628404.0,33.333,4.667,6.667,1.667,3.667,0.556,1.667,8.333,10.0,4.667,0.333,0.0,2.667,2.333,12.667,3.333,0.726,0.667,0.278,2.667,0.142
7887,2021-12-10,1628983,0,0.0,5,22021.0,1628983.0,33.333,7.0,17.333,5.333,5.333,0.611,0.667,3.0,3.667,3.333,0.333,1.333,2.0,2.0,20.667,-9.333,0.406,2.0,0.344,4.667,0.104
7888,2021-12-10,1630596,1,0.5005139709,5,22021.0,1630596.0,32.333,4.667,10.333,0.0,3.333,0.667,1.667,7.667,9.333,2.0,0.667,1.0,1.333,2.667,11.667,13.667,0.48,0.0,0.0,2.333,0.103
7889,2021-12-11,2544,2,1.2161672116000002,22,22021.0,2544.0,40.0,10.5,19.5,8.0,3.5,0.708,0.5,6.5,7.0,7.5,0.5,1.5,4.0,1.5,27.0,2.5,0.537,3.5,0.436,2.5,0.191
7890,2021-12-11,201142,1,1.1562032104000002,10,22021.0,201142.0,44.5,14.0,30.0,9.0,11.5,0.966,0.5,9.5,10.0,10.0,0.5,1.5,4.5,3.0,42.5,10.0,0.465,3.5,0.375,11.0,0.216
7891,2021-12-11,201939,0,-0.15585756299999998,7,22021.0,201939.0,35.333,7.333,19.667,14.333,3.667,0.75,1.0,5.0,6.0,4.667,0.667,0.667,4.667,2.0,22.0,7.0,0.374,4.333,0.301,3.0,0.101
7892,2021-12-11,203944,0,-0.09802162640000006,5,22021.0,203944.0,36.0,6.0,15.0,6.5,5.0,0.875,1.0,7.5,8.5,5.0,1.0,0.5,5.5,4.0,19.5,-13.0,0.349,3.0,0.412,4.5,0.112
7893,2021-12-11,203954,0,0.0,6,22021.0,203954.0,35.0,6.0,14.5,4.5,8.5,1.0,0.5,11.0,11.5,4.5,1.5,0.5,2.5,2.0,21.5,-1.0,0.412,1.0,0.225,8.5,0.188
7894,2021-12-11,203999,1,0.3756197094999999,16,22021.0,203999.0,33.333,11.667,18.0,4.0,5.667,0.806,2.0,13.333,15.333,9.333,1.667,1.0,4.333,2.333,30.0,12.0,0.652,2.333,0.556,4.333,0.279
7895,2021-12-11,1627741,0,0.009397983500000096,4,22021.0,1627741.0,26.0,5.0,11.0,8.333,2.0,0.667,0.667,1.667,2.333,1.333,1.333,0.667,2.0,1.333,15.667,1.0,0.451,3.667,0.505,2.0,0.102
